location,date,iso_code,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Uganda,2024-09-25,UGA,22.0,1.0,0.0,0.0,1.57,0.14,0.0,0.438,0.031,0.0,0.0199,0.00279
Uganda,2024-09-26,UGA,22.0,1.0,0.0,0.0,1.57,0.14,0.0,0.438,0.031,0.0,0.0199,0.00279
Uganda,2024-09-27,UGA,22.0,1.0,0.0,0.0,1.57,0.14,0.0,0.438,0.031,0.0,0.0199,0.00279
Uganda,2024-09-28,UGA,22.0,1.0,0.0,0.0,1.57,0.14,0.0,0.438,0.031,0.0,0.0199,0.00279
Uganda,2024-09-29,UGA,38.0,1.0,16.0,0.0,2.29,0.0,0.318,0.756,0.046,0.0,0.0199,0.0
Uganda,2024-09-30,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.0199,0.0
Uganda,2024-10-01,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.01989,0.0
Uganda,2024-10-02,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.01989,0.0
Uganda,2024-10-03,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.01989,0.0
Uganda,2024-10-04,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.01989,0.0
Uganda,2024-10-05,UGA,38.0,1.0,0.0,0.0,2.29,0.0,0.0,0.756,0.046,0.0,0.01989,0.0
Uganda,2024-10-06,UGA,70.0,1.0,32.0,0.0,4.57,0.0,0.636,1.392,0.091,0.0,0.01989,0.0
Uganda,2024-10-07,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.392,0.091,0.0,0.01988,0.0
Uganda,2024-10-08,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.392,0.091,0.0,0.01988,0.0
Uganda,2024-10-09,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.392,0.091,0.0,0.01988,0.0
Uganda,2024-10-10,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.392,0.091,0.0,0.01988,0.0
Uganda,2024-10-11,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.392,0.091,0.0,0.01988,0.0
Uganda,2024-10-12,UGA,70.0,1.0,0.0,0.0,4.57,0.0,0.0,1.391,0.091,0.0,0.01988,0.0
Uganda,2024-10-13,UGA,111.0,1.0,41.0,0.0,5.86,0.0,0.815,2.206,0.116,0.0,0.01988,0.0
Uganda,2024-10-14,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.206,0.116,0.0,0.01987,0.0
Uganda,2024-10-15,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.206,0.116,0.0,0.01987,0.0
Uganda,2024-10-16,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.206,0.116,0.0,0.01987,0.0
Uganda,2024-10-17,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.206,0.116,0.0,0.01987,0.0
Uganda,2024-10-18,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.205,0.116,0.0,0.01987,0.0
Uganda,2024-10-19,UGA,111.0,1.0,0.0,0.0,5.86,0.0,0.0,2.205,0.116,0.0,0.01987,0.0
Uganda,2024-10-20,UGA,164.0,2.0,53.0,1.0,7.57,0.14,1.053,3.258,0.15,0.01987,0.03973,0.00278
Uganda,2024-10-21,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.258,0.15,0.0,0.03973,0.00278
Uganda,2024-10-22,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.257,0.15,0.0,0.03973,0.00278
Uganda,2024-10-23,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.257,0.15,0.0,0.03972,0.00278
Uganda,2024-10-24,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.257,0.15,0.0,0.03972,0.00278
Uganda,2024-10-25,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.257,0.15,0.0,0.03972,0.00278
Uganda,2024-10-26,UGA,164.0,2.0,0.0,0.0,7.57,0.14,0.0,3.257,0.15,0.0,0.03971,0.00278
Uganda,2024-10-27,UGA,272.0,3.0,108.0,1.0,15.43,0.14,2.144,5.401,0.306,0.01986,0.05957,0.00278
Uganda,2024-10-28,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.4,0.306,0.0,0.05956,0.00278
Uganda,2024-10-29,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.4,0.306,0.0,0.05956,0.00278
Uganda,2024-10-30,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.399,0.306,0.0,0.05955,0.00278
Uganda,2024-10-31,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.399,0.306,0.0,0.05955,0.00278
Uganda,2024-11-01,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.399,0.306,0.0,0.05954,0.00278
Uganda,2024-11-02,UGA,272.0,3.0,0.0,0.0,15.43,0.14,0.0,5.398,0.306,0.0,0.05954,0.00278
Uganda,2024-11-03,UGA,377.0,4.0,105.0,1.0,15.0,0.14,2.084,7.482,0.298,0.01985,0.07938,0.00278
Uganda,2024-11-04,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.481,0.298,0.0,0.07937,0.00278
Uganda,2024-11-05,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.481,0.298,0.0,0.07937,0.00278
Uganda,2024-11-06,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.48,0.298,0.0,0.07936,0.00278
Uganda,2024-11-07,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.479,0.298,0.0,0.07936,0.00278
Uganda,2024-11-08,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.479,0.298,0.0,0.07935,0.00278
Uganda,2024-11-09,UGA,377.0,4.0,0.0,0.0,15.0,0.14,0.0,7.478,0.298,0.0,0.07935,0.00278
Uganda,2024-11-10,UGA,462.0,5.0,85.0,1.0,12.14,0.14,1.686,9.164,0.241,0.01983,0.09917,0.00278
Uganda,2024-11-11,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.163,0.241,0.0,0.09917,0.00278
Uganda,2024-11-12,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.162,0.241,0.0,0.09916,0.00278
Uganda,2024-11-13,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.162,0.241,0.0,0.09915,0.00278
Uganda,2024-11-14,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.161,0.241,0.0,0.09915,0.00278
Uganda,2024-11-15,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.16,0.241,0.0,0.09914,0.00278
Uganda,2024-11-16,UGA,462.0,5.0,0.0,0.0,12.14,0.14,0.0,9.16,0.241,0.0,0.09913,0.00278
Uganda,2024-11-17,UGA,569.0,5.0,107.0,0.0,15.29,0.0,2.121,11.28,0.303,0.0,0.09912,0.0
Uganda,2024-11-18,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.279,0.303,0.0,0.09912,0.0
Uganda,2024-11-19,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.279,0.303,0.0,0.09911,0.0
Uganda,2024-11-20,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.278,0.303,0.0,0.0991,0.0
Uganda,2024-11-21,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.277,0.303,0.0,0.09909,0.0
Uganda,2024-11-22,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.276,0.303,0.0,0.09909,0.0
Uganda,2024-11-23,UGA,569.0,5.0,0.0,0.0,15.29,0.0,0.0,11.275,0.303,0.0,0.09908,0.0
Uganda,2024-11-24,UGA,693.0,6.0,124.0,1.0,17.71,0.14,2.457,13.731,0.351,0.01981,0.11889,0.00277
Uganda,2024-11-25,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.73,0.351,0.0,0.11888,0.00277
Uganda,2024-11-26,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.729,0.351,0.0,0.11887,0.00277
Uganda,2024-11-27,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.728,0.351,0.0,0.11886,0.00277
Uganda,2024-11-28,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.727,0.351,0.0,0.11885,0.00277
Uganda,2024-11-29,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.726,0.351,0.0,0.11884,0.00277
Uganda,2024-11-30,UGA,693.0,6.0,0.0,0.0,17.71,0.14,0.0,13.725,0.351,0.0,0.11883,0.00277
Uganda,2024-12-01,UGA,826.0,7.0,133.0,1.0,19.0,0.14,2.634,16.358,0.376,0.0198,0.13863,0.00277
Uganda,2024-12-02,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.357,0.376,0.0,0.13862,0.00277
Uganda,2024-12-03,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.356,0.376,0.0,0.13861,0.00277
Uganda,2024-12-04,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.355,0.376,0.0,0.1386,0.00277
Uganda,2024-12-05,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.353,0.376,0.0,0.13859,0.00277
Uganda,2024-12-06,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.352,0.376,0.0,0.13858,0.00277
Uganda,2024-12-07,UGA,826.0,7.0,0.0,0.0,19.0,0.14,0.0,16.351,0.376,0.0,0.13857,0.00277
Uganda,2024-12-08,UGA,960.0,8.0,134.0,1.0,19.14,0.14,2.652,19.002,0.379,0.01979,0.15835,0.00277
Uganda,2024-12-09,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,19.001,0.379,0.0,0.15834,0.00277
Uganda,2024-12-10,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,18.999,0.379,0.0,0.15833,0.00277
Uganda,2024-12-11,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,18.998,0.379,0.0,0.15832,0.00277
Uganda,2024-12-12,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,18.997,0.379,0.0,0.1583,0.00277
Uganda,2024-12-13,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,18.995,0.379,0.0,0.15829,0.00277
Uganda,2024-12-14,UGA,960.0,8.0,0.0,0.0,19.14,0.14,0.0,18.994,0.379,0.0,0.15828,0.00277
Uganda,2024-12-15,UGA,1085.0,8.0,125.0,0.0,17.86,0.0,2.473,21.465,0.353,0.0,0.15827,0.0
Uganda,2024-12-16,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.464,0.353,0.0,0.15826,0.0
Uganda,2024-12-17,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.462,0.353,0.0,0.15825,0.0
Uganda,2024-12-18,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.461,0.353,0.0,0.15823,0.0
Uganda,2024-12-19,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.459,0.353,0.0,0.15822,0.0
Uganda,2024-12-20,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.457,0.353,0.0,0.15821,0.0
Uganda,2024-12-21,UGA,1085.0,8.0,0.0,0.0,17.86,0.0,0.0,21.456,0.353,0.0,0.1582,0.0
Uganda,2024-12-22,UGA,1253.0,9.0,168.0,1.0,24.0,0.14,3.322,24.776,0.475,0.01977,0.17796,0.00277
Uganda,2024-12-23,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.774,0.475,0.0,0.17795,0.00277
Uganda,2024-12-24,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.773,0.474,0.0,0.17794,0.00277
Uganda,2024-12-25,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.771,0.474,0.0,0.17792,0.00277
Uganda,2024-12-26,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.769,0.474,0.0,0.17791,0.00277
Uganda,2024-12-27,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.767,0.474,0.0,0.1779,0.00277
Uganda,2024-12-28,UGA,1253.0,9.0,0.0,0.0,24.0,0.14,0.0,24.765,0.474,0.0,0.17788,0.00277
Uganda,2024-12-29,UGA,1352.0,13.0,99.0,4.0,14.14,0.57,1.957,26.72,0.279,0.07905,0.25692,0.01127
Uganda,2024-12-30,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.718,0.279,0.0,0.2569,0.01126
Uganda,2024-12-31,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.716,0.279,0.0,0.25688,0.01126
Uganda,2025-01-01,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.714,0.279,0.0,0.25687,0.01126
Uganda,2025-01-02,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.712,0.279,0.0,0.25685,0.01126
Uganda,2025-01-03,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.71,0.279,0.0,0.25683,0.01126
Uganda,2025-01-04,UGA,1352.0,13.0,0.0,0.0,14.14,0.57,0.0,26.708,0.279,0.0,0.25681,0.01126
Uganda,2025-01-05,UGA,1558.0,14.0,206.0,1.0,29.43,0.14,4.069,30.775,0.581,0.01975,0.27654,0.00277
Uganda,2025-01-06,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.773,0.581,0.0,0.27652,0.00277
Uganda,2025-01-07,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.771,0.581,0.0,0.2765,0.00277
Uganda,2025-01-08,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.769,0.581,0.0,0.27648,0.00276
Uganda,2025-01-09,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.766,0.581,0.0,0.27646,0.00276
Uganda,2025-01-10,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.764,0.581,0.0,0.27644,0.00276
Uganda,2025-01-11,UGA,1558.0,14.0,0.0,0.0,29.43,0.14,0.0,30.762,0.581,0.0,0.27642,0.00276
Uganda,2025-01-12,UGA,1836.0,16.0,278.0,2.0,39.71,0.29,5.489,36.248,0.784,0.03949,0.31589,0.00573
Uganda,2025-01-13,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.245,0.784,0.0,0.31586,0.00573
Uganda,2025-01-14,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.243,0.784,0.0,0.31584,0.00572
Uganda,2025-01-15,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.24,0.784,0.0,0.31582,0.00572
Uganda,2025-01-16,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.237,0.784,0.0,0.31579,0.00572
Uganda,2025-01-17,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.235,0.784,0.0,0.31577,0.00572
Uganda,2025-01-18,UGA,1836.0,16.0,0.0,0.0,39.71,0.29,0.0,36.232,0.784,0.0,0.31575,0.00572
Uganda,2025-01-19,UGA,2127.0,18.0,291.0,2.0,41.57,0.29,5.742,41.972,0.82,0.03947,0.35519,0.00572
Uganda,2025-01-20,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.968,0.82,0.0,0.35516,0.00572
Uganda,2025-01-21,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.965,0.82,0.0,0.35514,0.00572
Uganda,2025-01-22,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.962,0.82,0.0,0.35511,0.00572
Uganda,2025-01-23,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.959,0.82,0.0,0.35509,0.00572
Uganda,2025-01-24,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.956,0.82,0.0,0.35506,0.00572
Uganda,2025-01-25,UGA,2127.0,18.0,0.0,0.0,41.57,0.29,0.0,41.953,0.82,0.0,0.35503,0.00572
Uganda,2025-01-26,UGA,2462.0,20.0,335.0,2.0,47.86,0.29,6.607,48.557,0.944,0.03945,0.39445,0.00572
Uganda,2025-01-27,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.553,0.944,0.0,0.39442,0.00572
Uganda,2025-01-28,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.55,0.944,0.0,0.39439,0.00572
Uganda,2025-01-29,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.546,0.944,0.0,0.39437,0.00572
Uganda,2025-01-30,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.543,0.944,0.0,0.39434,0.00572
Uganda,2025-01-31,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.539,0.944,0.0,0.39431,0.00572
Uganda,2025-02-01,UGA,2462.0,20.0,0.0,0.0,47.86,0.29,0.0,48.536,0.944,0.0,0.39428,0.00572
Uganda,2025-02-02,UGA,2659.0,22.0,197.0,2.0,28.14,0.29,3.883,52.415,0.555,0.03942,0.43367,0.00572
Uganda,2025-02-03,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.412,0.555,0.0,0.43364,0.00572
Uganda,2025-02-04,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.408,0.555,0.0,0.43361,0.00572
Uganda,2025-02-05,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.404,0.555,0.0,0.43358,0.00572
Uganda,2025-02-06,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.4,0.555,0.0,0.43355,0.00571
Uganda,2025-02-07,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.396,0.555,0.0,0.43351,0.00571
Uganda,2025-02-08,UGA,2659.0,22.0,0.0,0.0,28.14,0.29,0.0,52.392,0.554,0.0,0.43348,0.00571
Uganda,2025-02-09,UGA,2869.0,25.0,210.0,3.0,30.0,0.43,4.137,56.526,0.591,0.05911,0.49256,0.00847
Uganda,2025-02-10,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.522,0.591,0.0,0.49252,0.00847
Uganda,2025-02-11,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.518,0.591,0.0,0.49249,0.00847
Uganda,2025-02-12,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.514,0.591,0.0,0.49245,0.00847
Uganda,2025-02-13,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.509,0.591,0.0,0.49241,0.00847
Uganda,2025-02-14,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.505,0.591,0.0,0.49238,0.00847
Uganda,2025-02-15,UGA,2869.0,25.0,0.0,0.0,30.0,0.43,0.0,56.501,0.591,0.0,0.49234,0.00847
Uganda,2025-02-16,UGA,3135.0,28.0,266.0,3.0,38.0,0.43,5.238,61.735,0.748,0.05908,0.55138,0.00847
Uganda,2025-02-17,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.731,0.748,0.0,0.55134,0.00847
Uganda,2025-02-18,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.726,0.748,0.0,0.5513,0.00847
Uganda,2025-02-19,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.721,0.748,0.0,0.55126,0.00847
Uganda,2025-02-20,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.717,0.748,0.0,0.55122,0.00847
Uganda,2025-02-21,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.712,0.748,0.0,0.55118,0.00846
Uganda,2025-02-22,UGA,3135.0,28.0,0.0,0.0,38.0,0.43,0.0,61.708,0.748,0.0,0.55114,0.00846
Uganda,2025-02-23,UGA,3487.0,30.0,352.0,2.0,50.29,0.29,6.928,68.631,0.99,0.03936,0.59046,0.00571
Uganda,2025-02-24,UGA,3487.0,30.0,0.0,0.0,50.29,0.29,0.0,68.626,0.99,0.0,0.59042,0.00571
Uganda,2025-02-25,UGA,3487.0,30.0,0.0,0.0,50.29,0.29,0.0,68.621,0.99,0.0,0.59038,0.00571
Uganda,2025-02-26,UGA,3487.0,30.0,0.0,0.0,50.29,0.29,0.0,68.616,0.99,0.0,0.59033,0.00571
Uganda,2025-02-27,UGA,3487.0,30.0,0.0,0.0,50.29,0.29,0.0,68.611,0.99,0.0,0.59029,0.00571
Uganda,2025-02-28,UGA,3770.0,31.0,283.0,1.0,90.71,0.43,5.568,74.174,1.785,0.01967,0.60992,0.00846
Uganda,2025-03-01,UGA,3770.0,31.0,0.0,0.0,90.71,0.43,0.0,74.169,1.785,0.0,0.60988,0.00846
Uganda,2025-03-02,UGA,3770.0,31.0,0.0,0.0,40.43,0.14,0.0,74.163,0.795,0.0,0.60983,0.00275
Uganda,2025-03-03,UGA,3770.0,31.0,0.0,0.0,40.43,0.14,0.0,74.158,0.795,0.0,0.60979,0.00275
Uganda,2025-03-04,UGA,3770.0,31.0,0.0,0.0,40.43,0.14,0.0,74.153,0.795,0.0,0.60974,0.00275
Uganda,2025-03-05,UGA,3770.0,31.0,0.0,0.0,40.43,0.14,0.0,74.147,0.795,0.0,0.6097,0.00275
Uganda,2025-03-06,UGA,3770.0,31.0,0.0,0.0,40.43,0.14,0.0,74.142,0.795,0.0,0.60965,0.00275
Uganda,2025-03-07,UGA,3770.0,31.0,0.0,0.0,0.0,0.0,0.0,74.136,0.0,0.0,0.60961,0.0
Uganda,2025-03-08,UGA,3770.0,31.0,0.0,0.0,0.0,0.0,0.0,74.131,0.0,0.0,0.60956,0.0
Uganda,2025-03-09,UGA,4043.0,34.0,273.0,3.0,39.0,0.43,5.368,79.493,0.767,0.05899,0.6685,0.00845
Uganda,2025-03-10,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.487,0.767,0.0,0.66846,0.00845
Uganda,2025-03-11,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.481,0.767,0.0,0.66841,0.00845
Uganda,2025-03-12,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.476,0.767,0.0,0.66836,0.00845
Uganda,2025-03-13,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.47,0.767,0.0,0.66831,0.00845
Uganda,2025-03-14,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.464,0.767,0.0,0.66826,0.00845
Uganda,2025-03-15,UGA,4043.0,34.0,0.0,0.0,39.0,0.43,0.0,79.458,0.766,0.0,0.66821,0.00845
Uganda,2025-03-16,UGA,4445.0,36.0,402.0,2.0,57.43,0.29,7.9,87.352,1.129,0.0393,0.70747,0.0057
Uganda,2025-03-17,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.346,1.129,0.0,0.70741,0.0057
Uganda,2025-03-18,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.34,1.128,0.0,0.70736,0.0057
Uganda,2025-03-19,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.333,1.128,0.0,0.70731,0.0057
Uganda,2025-03-20,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.327,1.128,0.0,0.70726,0.0057
Uganda,2025-03-21,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.32,1.128,0.0,0.70721,0.0057
Uganda,2025-03-22,UGA,4445.0,36.0,0.0,0.0,57.43,0.29,0.0,87.314,1.128,0.0,0.70715,0.0057
Uganda,2025-03-23,UGA,4633.0,37.0,188.0,1.0,26.86,0.14,3.693,91.0,0.528,0.01964,0.72674,0.00275
Uganda,2025-03-24,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.994,0.528,0.0,0.72669,0.00275
Uganda,2025-03-25,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.987,0.528,0.0,0.72664,0.00275
Uganda,2025-03-26,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.98,0.527,0.0,0.72659,0.00275
Uganda,2025-03-27,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.974,0.527,0.0,0.72653,0.00275
Uganda,2025-03-28,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.967,0.527,0.0,0.72648,0.00275
Uganda,2025-03-29,UGA,4633.0,37.0,0.0,0.0,26.86,0.14,0.0,90.96,0.527,0.0,0.72643,0.00275
Uganda,2025-03-30,UGA,4880.0,37.0,247.0,0.0,35.29,0.0,4.849,95.803,0.693,0.0,0.72637,0.0
Uganda,2025-03-31,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.796,0.693,0.0,0.72632,0.0
Uganda,2025-04-01,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.789,0.693,0.0,0.72627,0.0
Uganda,2025-04-02,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.782,0.693,0.0,0.72621,0.0
Uganda,2025-04-03,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.775,0.693,0.0,0.72616,0.0
Uganda,2025-04-04,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.768,0.693,0.0,0.72611,0.0
Uganda,2025-04-05,UGA,4880.0,37.0,0.0,0.0,35.29,0.0,0.0,95.761,0.692,0.0,0.72605,0.0
Uganda,2025-04-06,UGA,5152.0,40.0,272.0,3.0,38.86,0.43,5.337,101.091,0.762,0.05886,0.78487,0.00844
Uganda,2025-04-07,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.083,0.762,0.0,0.78481,0.00844
Uganda,2025-04-08,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.076,0.762,0.0,0.78475,0.00844
Uganda,2025-04-09,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.069,0.762,0.0,0.78469,0.00844
Uganda,2025-04-10,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.061,0.762,0.0,0.78464,0.00843
Uganda,2025-04-11,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.054,0.762,0.0,0.78458,0.00843
Uganda,2025-04-12,UGA,5152.0,40.0,0.0,0.0,38.86,0.43,0.0,101.046,0.762,0.0,0.78452,0.00843
Uganda,2025-04-13,UGA,5386.0,40.0,234.0,0.0,33.43,0.0,4.589,105.628,0.656,0.0,0.78446,0.0
Uganda,2025-04-14,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.62,0.656,0.0,0.78441,0.0
Uganda,2025-04-15,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.613,0.656,0.0,0.78435,0.0
Uganda,2025-04-16,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.605,0.655,0.0,0.78429,0.0
Uganda,2025-04-17,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.597,0.655,0.0,0.78423,0.0
Uganda,2025-04-18,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.589,0.655,0.0,0.78418,0.0
Uganda,2025-04-19,UGA,5386.0,40.0,0.0,0.0,33.43,0.0,0.0,105.582,0.655,0.0,0.78412,0.0
Uganda,2025-04-20,UGA,5564.0,40.0,178.0,0.0,25.43,0.0,3.489,109.063,0.498,0.0,0.78406,0.0
